instance,timeLim,opt,totalTime,bestTime,nIter,optIter
metroplex92,30,29.378022,4.967828,2.177115,4,2
metroplex93,30,2.894737,8.339372,2.911262,5,2
metroplex62,30,3.473684,80.587440,1.469957,7,1
metroplex54,30,13.325815,149.913258,80.324617,7,3
metroplex97,30,4.914098,5.855582,1.088354,7,2
metroplex95,30,9.398387,19.217086,1.325940,8,1
metroplex91,30,44.522234,26.746027,21.311842,6,5
metroplex99,30,4.556391,9.938464,5.458314,5,3
metroplex9,30,5.711425,6.773043,2.896661,4,2
metroplex30,30,7.416252,269.232319,18.865984,10,1
grid83,30,4.674328,562.101361,6.810213,20,1
metroplex39,30,5.100251,264.535413,3.119029,9,1
grid82,30,4.145646,594.749916,1.861611,21,1
metroplex90,30,5.769424,93.771804,2.769599,6,1
grid61,30,4.856095,813.634762,41.513556,21,2
metroplex98,30,117.965321,142.507027,70.555086,6,4
metroplex94,30,43.678851,208.279492,173.322899,8,7
metroplex86,30,103.250071,240.818435,101.985400,9,5
metroplex4,30,14.151665,576.140434,36.819380,21,2
metroplex58,30,40.275715,536.904889,269.216624,18,10
metroplex55,30,9.569832,699.512157,498.029659,21,15
metroplex71,30,10.957393,664.788916,369.761510,21,12
metroplex80,30,35.494824,670.440092,413.112094,21,13
metroplex89,30,285.017986,690.370061,690.332001,21,21
metroplex82,30,564.746844,784.335790,549.321420,21,15
airport25,30,0.684211,2.287517,0.307185,4,1
airport20,30,1.210526,3.738129,1.484798,4,2
airport21,30,0.631579,4.048166,0.475986,4,1
airport28,30,1.080394,3.974507,0.416202,4,1
airport18,30,1.157895,4.500469,0.422661,4,1
airport2,30,1.157895,4.167497,0.312866,4,1
airport15,30,1.210526,5.022502,0.454119,4,1
airport27,30,1.263158,6.305615,0.472237,4,1
airport13,30,0.848008,6.628152,0.428553,4,1
airport30,30,0.927372,4.072341,0.351468,4,1
airport17,30,1.210526,6.753107,0.896487,4,1
airport16,30,0.684211,6.786212,0.618800,4,1
airport14,30,1.000000,7.637119,0.481679,4,1
airport11,30,1.052632,7.976616,0.592591,4,1
airport19,30,1.000000,7.964745,0.569469,4,1
airport0,30,1.052632,9.157062,0.669088,4,1
airport32,30,0.947368,4.619240,0.340644,4,1
airport38,30,0.842105,2.276715,0.185031,4,1
airport1,30,1.421053,9.678234,0.798489,4,1
airport40,30,1.157895,3.416363,0.441708,4,1
airport29,30,1.473684,10.352523,0.647716,4,1
airport34,30,0.842105,6.015928,0.560561,4,1
airport10,30,0.947368,11.333531,0.775272,4,1
airport24,30,0.947368,11.322251,0.744813,4,1
airport43,30,1.894737,3.657980,0.255999,4,1
airport31,30,1.105263,8.587655,0.708672,4,1
airport41,30,0.315789,4.800804,0.451990,4,1
airport47,30,0.783784,3.530048,0.386652,4,1
airport4,30,0.788046,2.860375,0.263473,4,1
airport37,30,1.157895,7.356569,0.585915,4,1
airport50,30,1.473684,3.689080,0.366161,4,1
airport44,30,1.105263,6.389872,0.384091,4,1
airport12,30,0.789474,15.213612,0.829699,4,1
airport45,30,1.368421,5.989363,0.590773,4,1
airport33,30,0.684211,10.981013,0.685797,4,1
airport49,30,1.421053,6.211453,2.694188,4,2
airport36,30,0.315789,11.459712,0.943894,4,1
airport56,30,0.894737,3.604771,0.388739,4,1
airport52,30,1.157895,5.204193,0.517954,4,1
airport35,30,0.105263,12.046477,1.000574,4,1
airport3,30,0.631579,10.369420,0.892999,4,1
airport59,30,1.421053,2.969290,0.425833,4,1
airport58,30,1.105263,3.326302,0.321256,4,1
airport57,30,1.473684,4.520828,0.471482,4,1
airport48,30,1.315789,8.723594,0.659900,4,1
airport55,30,0.631579,5.873277,0.587668,4,1
airport39,30,1.421053,13.002233,0.732859,4,1
airport67,30,0.788048,3.175473,0.350472,4,1
airport54,30,0.473684,8.135107,0.659477,4,1
airport68,30,1.263158,3.221450,0.322657,4,1
airport61,30,1.157895,5.070129,0.427640,4,1
airport72,30,0.789474,3.055803,0.299937,4,1
airport53,30,1.315856,9.577463,0.795786,4,1
airport64,30,0.842105,4.845461,0.414822,4,1
airport51,30,1.526316,10.329546,0.740942,4,1
airport5,30,1.263158,6.616430,0.532787,4,1
airport60,30,1.157895,6.992441,0.519456,4,1
airport63,30,1.263158,6.512696,0.621065,4,1
airport65,30,1.000000,6.191314,0.428456,4,1
airport74,30,1.210526,4.041612,0.326121,4,1
airport78,30,1.000000,3.244098,0.386900,4,1
airport62,30,0.947368,9.786581,0.789861,4,1
airport73,30,1.289907,6.752272,0.663035,4,1
airport66,30,1.789474,8.468334,0.704465,4,1
airport81,30,0.842105,4.307983,0.435511,4,1
airport71,30,0.947368,8.354039,0.628023,4,1
airport80,30,1.000000,5.614785,0.516707,4,1
airport75,30,1.660537,7.060658,0.501035,4,1
airport84,30,1.000000,5.029120,0.343150,4,1
airport76,30,1.105263,7.205588,0.687120,4,1
airport77,30,1.263158,7.601295,0.450543,4,1
airport82,30,1.210526,6.695425,0.519586,4,1
airport91,30,1.789474,3.324377,0.395772,4,1
airport87,30,1.036688,6.045969,0.503296,4,1
airport70,30,0.684211,12.050031,0.789864,4,1
airport7,30,1.368421,8.279403,0.802126,4,1
airport92,30,0.684211,4.451890,0.422054,4,1
airport96,30,1.000000,3.015995,0.402222,4,1
airport97,30,1.072200,2.924773,0.391667,4,1
airport83,30,0.315734,9.309085,0.788281,4,1
airport8,30,1.421053,6.418097,0.548404,4,1
airport86,30,0.842105,9.282659,0.751020,4,1
airport99,30,1.157895,4.128105,0.418768,4,1
airport93,30,1.105263,6.781027,0.521812,4,1
airport6,30,1.315789,15.897127,0.981778,4,1
airport95,30,1.473684,5.922898,0.409585,4,1
airport79,30,1.000000,13.172999,0.707102,4,1
airport88,30,0.842105,9.858052,0.481871,4,1
airport85,30,0.469678,12.029783,1.087463,4,1
airport90,30,0.789474,10.554051,0.542138,4,1
airport94,30,0.421053,10.247010,1.185252,4,1
airport9,30,1.315790,8.478603,0.580027,4,1
airport98,30,1.000000,11.058518,1.082356,4,1
grid15,30,3.421053,11.060923,0.602628,4,1
grid21,30,2.473684,8.672102,2.883502,4,2
grid25,30,2.315789,6.637799,0.409944,4,1
grid18,30,1.789474,14.553144,0.671792,5,1
grid14,30,1.684211,22.136212,0.582719,9,1
grid11,30,2.105263,23.524389,15.156321,4,3
grid27,30,3.368421,16.293984,6.710226,4,2
grid23,30,2.982456,24.141467,0.921399,5,1
grid2,30,3.631579,14.720347,0.804058,4,1
grid22,30,3.122807,26.173608,10.828127,4,2
grid28,30,3.000000,18.009590,0.722124,6,1
grid30,30,3.421053,14.943944,1.295226,4,1
grid26,30,2.263158,26.337200,0.764788,8,1
grid24,30,1.631579,28.965028,1.528158,4,1
grid20,30,2.368421,37.770149,0.777008,10,1
grid16,30,2.578947,39.848708,0.933751,6,1
grid38,30,1.947368,8.450923,0.681690,4,1
grid0,30,2.473684,43.753292,1.108684,7,1
grid34,30,2.473684,14.592087,1.218904,4,1
grid29,30,2.210526,31.091079,11.612928,4,2
grid32,30,1.578947,21.680062,0.836750,6,1
grid33,30,2.157895,24.346038,1.420797,4,1
grid47,30,3.210526,9.310618,0.894620,4,1
grid13,30,1.368421,55.500876,1.148102,9,1
grid48,30,1.631579,13.288680,0.894389,4,1
grid3,30,0.947368,31.962349,1.491516,7,1
grid45,30,2.631579,24.312601,1.594084,4,1
grid37,30,3.315789,42.196403,1.152403,6,1
grid49,30,1.000000,26.241407,1.498026,5,1
grid35,30,0.684211,47.209791,1.295100,7,1
grid50,30,2.210526,30.749403,0.966541,5,1
grid55,30,2.315789,15.061974,1.122775,4,1
grid59,30,1.842105,7.996123,0.768984,4,1
grid57,30,2.736842,23.128949,0.881035,5,1
grid51,30,1.473684,44.852109,1.643206,6,1
grid42,30,2.804511,67.175983,1.538294,6,1
grid56,30,2.157895,33.482223,0.667168,8,1
grid52,30,3.052632,54.077011,1.174212,6,1
grid44,30,1.947368,75.066507,1.644588,7,1
grid4,30,2.578947,66.658487,0.547876,13,1
grid17,30,2.421053,122.778148,1.457088,10,1
grid64,30,1.842105,11.561351,0.940691,4,1
grid5,30,3.526316,31.729450,0.947636,6,1
grid53,30,2.795322,63.058322,1.517523,6,1
grid58,30,2.368421,47.347086,1.127903,6,1
grid65,30,3.045113,15.321949,0.558548,7,1
grid62,30,2.000000,27.411287,1.191052,5,1
grid63,30,1.859649,30.324743,9.967619,4,2
grid68,30,1.736842,18.540470,0.661411,6,1
grid60,30,2.263158,47.974806,0.857358,10,1
grid72,30,3.064777,12.631291,0.999890,4,1
grid1,30,1.157895,150.750654,1.569851,6,1
grid66,30,2.631579,35.754713,11.626781,4,2
grid74,30,3.105263,10.658059,0.566605,4,1
grid70,30,3.473684,23.377163,8.814521,4,2
grid73,30,2.736842,17.966766,17.885358,4,4
grid69,30,3.052632,35.015081,0.610617,9,1
grid78,30,2.210526,16.003046,1.498625,4,1
grid46,30,1.368421,127.219047,1.082916,8,1
grid6,30,2.000000,48.881124,1.261806,8,1
grid75,30,2.368421,32.344806,2.117097,4,1
grid61,30,1.684211,83.754794,1.751305,8,1
grid81,30,2.052632,20.779706,1.456067,4,1
grid77,30,3.684211,35.297809,1.609752,4,1
grid7,30,2.052632,35.807557,2.819118,4,1
grid82,30,2.421053,32.652121,1.170795,5,1
grid79,30,1.157895,51.033398,1.905871,5,1
grid88,30,2.000000,21.031020,1.462908,4,1
grid87,30,2.368421,25.275735,1.186729,5,1
grid19,30,2.263158,219.237343,0.549899,20,1
grid86,30,1.789474,38.739292,13.110319,4,2
grid89,30,2.368421,31.604922,6.624024,7,2
grid8,30,2.684211,22.232375,1.084618,5,1
grid84,30,2.105263,51.355781,0.875957,9,1
grid83,30,0.947368,62.744863,1.987925,6,1
grid90,30,1.000000,27.455698,2.815128,4,1
grid95,30,3.105263,12.840342,1.090734,4,1
grid96,30,1.894737,12.856225,5.350345,4,2
grid97,30,2.000000,8.504034,0.413203,4,1
grid92,30,3.105263,30.238998,0.984910,7,1
grid91,30,2.921053,34.042944,0.793125,6,1
grid99,30,2.842105,13.972091,0.611764,5,1
grid76,30,1.906433,103.665375,1.071229,16,1
grid85,30,1.257310,71.616651,1.901164,8,1
grid9,30,1.789474,18.056035,8.609915,4,2
metroplex13,30,3.353383,8.573149,3.731268,4,2
metroplex15,30,2.947368,5.339666,0.733270,4,1
metroplex0,30,1.684211,20.716479,13.067428,6,4
metroplex14,30,1.421053,7.928009,0.847799,5,1
metroplex12,30,3.951286,24.638761,17.088257,4,3
metroplex21,30,1.684211,4.502412,3.023950,4,3
metroplex18,30,5.531328,15.724311,1.847344,5,1
metroplex16,30,3.005013,20.057936,1.092386,8,1
metroplex20,30,1.789474,18.613798,13.687763,4,3
metroplex17,30,3.273191,24.891997,1.578980,8,1
metroplex1,30,3.485074,23.491356,13.732302,5,3
metroplex25,30,2.421053,3.589311,1.384122,5,2
metroplex23,30,3.478697,11.793933,5.022069,4,2
metroplex26,30,3.508772,4.821461,3.755383,4,3
metroplex28,30,2.052632,5.224422,2.178445,4,2
metroplex22,30,2.145363,15.514524,4.612892,4,2
metroplex27,30,2.182957,8.372048,3.852912,4,2
grid39,30,2.526316,260.526307,1.565161,14,1
grid54,30,0.947368,230.092022,8.311261,19,2
metroplex2,30,3.210526,10.391214,2.946934,5,2
grid93,30,1.947368,79.128019,1.418866,8,1
metroplex24,30,3.052632,27.324465,14.785623,5,3
metroplex29,30,2.105263,16.616343,2.298576,4,1
metroplex34,30,3.610526,9.498152,5.658346,5,3
metroplex38,30,2.947368,7.681430,3.255166,6,3
metroplex40,30,2.340852,6.494273,3.339379,5,3
metroplex43,30,3.684211,5.478410,2.452619,4,2
metroplex30,30,3.518422,27.940558,8.551394,4,2
metroplex11,30,4.969628,80.922777,44.035692,11,7
metroplex45,30,1.982456,10.033684,4.203618,4,2
metroplex31,30,1.736842,34.640990,1.211211,5,1
metroplex33,30,1.789474,34.258646,2.062318,6,1
metroplex44,30,3.461153,17.025921,12.438512,6,4
metroplex4,30,2.526316,8.122730,1.782295,7,4
metroplex3,30,1.789474,35.125851,9.031460,6,2
metroplex56,30,3.684211,7.335719,5.017615,5,3
grid71,30,2.052632,208.406092,1.706679,8,1
metroplex51,30,3.268170,18.865133,8.098023,4,2
grid67,30,2.368421,220.106082,0.757035,14,1
metroplex59,30,3.105263,3.532613,0.575410,4,1
metroplex57,30,2.947368,12.192938,7.199958,7,4
metroplex61,30,2.786967,9.125571,9.050435,4,4
metroplex54,30,2.619048,26.341496,17.346014,4,3
metroplex10,30,2.842105,117.443408,1.975784,6,1
metroplex65,30,3.210526,5.027108,1.721785,4,2
metroplex64,30,9.005013,6.881834,2.716006,4,2
metroplex58,30,2.728211,21.699213,13.626617,5,3
metroplex5,30,6.285714,17.973533,1.855910,5,1
metroplex39,30,3.017544,62.999111,2.705406,5,1
metroplex67,30,47.015038,5.319746,2.771395,7,5
metroplex69,30,3.631579,4.373886,0.520656,4,1
metroplex55,30,2.947368,38.766734,2.416084,6,1
metroplex53,30,5.298246,43.592616,1.854888,5,1
metroplex72,30,1.578947,7.924798,5.076076,5,3
metroplex74,30,2.561404,7.161929,2.469715,5,2
metroplex73,30,2.744361,8.285957,3.489537,4,2
metroplex63,30,2.052632,28.999012,15.927479,7,4
metroplex68,30,4.365391,18.302560,0.854327,7,1
metroplex75,30,3.421053,10.557665,5.493350,5,3
metroplex66,30,2.979950,25.100829,15.708486,5,3
metroplex80,30,3.368421,9.140778,3.754390,4,2
metroplex7,30,1.668367,12.349862,5.212510,4,2
metroplex81,30,2.105263,14.041752,7.359383,9,6
metroplex88,30,3.882206,8.691791,3.880200,4,2
metroplex8,30,3.105263,7.369862,0.737019,4,1
metroplex41,30,1.248120,94.193081,1.992754,12,1
metroplex62,30,2.157895,54.385007,38.589739,10,7
metroplex89,30,1.684211,13.082762,5.035515,6,3
metroplex71,30,2.546366,38.570460,2.227293,9,1
metroplex83,30,2.829312,22.033981,5.553019,5,2
metroplex92,30,2.152227,3.932735,1.781242,4,2
metroplex70,30,42.195489,44.311563,36.501001,7,6
metroplex91,30,60.090226,12.653596,6.177153,6,4
metroplex95,30,2.473684,8.947715,1.496597,4,1
metroplex93,30,2.894737,12.638506,7.343412,5,3
metroplex97,30,1.263158,9.116792,0.393512,7,1
metroplex84,30,2.894737,31.737137,0.823795,8,1
metroplex90,30,2.972431,20.800479,1.722887,5,1
metroplex99,30,4.421053,10.085909,3.952504,5,2
metroplex46,30,5.781955,100.452622,2.932531,9,1
metroplex9,30,3.345359,7.560812,0.784564,4,1
metroplex98,30,2.894737,15.791107,9.540533,5,3
metroplex94,30,4.561404,26.741376,16.044638,5,3
metroplex42,30,28.561404,135.000244,66.756599,6,4
grid80,30,2.410526,310.619747,0.840156,21,1
grid98,30,1.736842,235.098359,1.342213,16,1
metroplex86,30,25.686691,120.376707,66.752241,6,4
grid31,30,2.157895,592.647741,0.987990,21,1
grid12,30,1.631579,672.820266,1.647564,21,1
grid36,30,1.951417,703.408476,1.110012,21,1
grid10,30,1.315789,758.298427,1.405517,21,1
grid94,30,1.684211,571.616238,2.801391,19,1
metroplex82,30,362.721805,762.350510,108.679126,21,4
airport25,30,0.684211,2.078160,0.260746,4,1
airport28,30,1.080394,2.914679,0.429492,4,1
airport18,30,1.157895,3.941473,0.380946,4,1
airport20,30,1.210526,3.878817,1.837704,4,2
airport21,30,0.631579,4.035112,0.527035,4,1
airport2,30,1.157895,3.992663,0.265898,4,1
airport15,30,1.210526,4.638572,0.640825,4,1
airport13,30,0.848008,4.714303,0.560020,4,1
airport30,30,0.927372,4.121594,0.412166,4,1
airport27,30,1.263158,6.909260,0.519232,4,1
airport16,30,0.684211,7.576537,1.460443,4,1
airport19,30,1.000000,7.623991,1.141789,4,1
airport14,30,1.000000,8.209965,0.773550,4,1
airport32,30,0.947368,3.975765,0.495890,4,1
airport1,30,1.421053,8.412406,2.137730,4,1
