param nn:= 140;
set F:=
0
1
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
19
22
25
26
29
31
32
33
35
37
42
45
46
48
50
57
59
63
66
68
71
72
73
91
92
;
set AP:=
92
;
param: E: d:=
1 19 2.500000
21 0 2.500000
19 21 2.500000
21 4 2.500000
5 2 2.500000
6 9 2.500000
7 8 2.500000
29 10 2.500000
11 29 2.500000
30 11 2.500000
8 12 2.500000
12 28 2.500000
15 5 2.500000
24 15 2.500000
4 16 2.500000
16 23 2.500000
19 17 2.500000
17 20 2.500000
22 18 2.500000
18 21 2.500000
14 26 2.500000
3 13 2.500000
131 6 1.500000
83 132 1.500000
133 84 1.500000
13 27 2.500000
27 33 2.500000
33 86 2.500000
86 88 2.500000
88 90 2.500000
90 92 2.500000
92 94 2.500000
94 96 2.500000
96 97 2.500000
97 101 2.500000
101 103 2.500000
103 105 2.500000
105 107 2.500000
107 109 2.500000
109 111 2.500000
111 113 2.500000
113 114 2.500000
114 115 2.500000
118 117 2.500000
117 116 2.500000
116 112 2.500000
112 110 2.500000
110 108 2.500000
108 106 2.500000
106 104 2.500000
104 102 2.500000
102 100 2.500000
100 95 2.500000
95 93 2.500000
93 91 2.500000
91 89 2.500000
89 87 2.500000
87 85 2.500000
85 34 2.500000
34 25 2.500000
25 14 2.500000
23 36 2.500000
36 49 2.500000
49 51 2.500000
51 53 2.500000
53 56 2.500000
56 57 2.500000
57 59 2.500000
59 62 2.500000
62 64 2.500000
63 61 2.500000
61 60 2.500000
60 58 2.500000
58 55 2.500000
55 54 2.500000
54 52 2.500000
52 50 2.500000
50 35 2.500000
35 24 2.500000
20 38 2.500000
38 39 2.500000
39 40 2.500000
40 41 2.500000
41 46 2.500000
46 48 2.500000
48 99 2.500000
98 47 2.500000
47 45 2.500000
45 44 2.500000
44 43 2.500000
43 42 2.500000
42 37 2.500000
37 22 2.500000
9 119 2.500000
119 1 2.500000
119 120 2.500000
120 130 1.500000
9 121 2.500000
121 3 2.500000
121 7 2.500000
10 122 2.500000
122 9 2.500000
28 32 2.500000
32 65 2.500000
65 67 2.500000
67 69 2.500000
69 71 2.500000
71 73 2.500000
73 75 2.500000
75 77 2.500000
77 79 2.500000
79 81 2.500000
81 83 2.500000
84 82 2.500000
82 80 2.500000
80 78 2.500000
78 76 2.500000
76 74 2.500000
74 72 2.500000
72 70 2.500000
70 68 2.500000
68 66 2.500000
66 31 2.500000
31 30 2.500000
123 121 2.500000
123 119 2.500000
0 123 2.500000
2 123 2.500000
26 123 2.500000
115 134 1.500000
135 118 1.500000
137 126 1.500000
126 124 2.500000
124 63 2.500000
64 125 2.500000
125 127 2.500000
127 136 1.500000
139 128 1.500000
128 98 2.500000
99 129 2.500000
129 138 1.500000
;
param s:=
0 137
1 133
3 131
4 135
5 139
6 131
7 133
8 135
9 133
10 133
11 135
12 135
13 135
14 135
15 133
16 139
17 139
19 131
22 135
25 133
26 133
29 137
31 135
32 135
33 135
35 137
37 131
42 131
45 135
46 135
48 131
50 131
57 131
59 131
63 135
66 131
68 135
71 139
72 131
73 133
91 131
92 137
;
param e:=
0 130
1 130
3 136
4 130
5 130
6 132
7 130
8 130
9 130
10 130
11 130
12 130
13 130
14 130
15 130
16 130
17 130
19 134
22 130
25 130
26 130
29 130
31 130
32 130
33 130
35 130
37 132
42 134
45 130
46 130
48 134
50 132
57 134
59 132
63 130
66 134
68 130
71 130
72 132
73 130
91 134
92 130
;
param v_min:=2.375
;
param v_max:=2.625
;
param :conflictsNodes: angle:=
0 21 123 1.000000
0 123 21 1.000000
1 19 119 1.000000
1 119 19 1.000000
2 5 123 1.000000
2 123 5 1.000000
3 13 121 1.000000
3 121 13 1.000000
4 16 21 1.000000
4 21 16 1.000000
5 2 15 1.000000
5 15 2 1.000000
7 8 121 1.000000
7 121 8 1.000000
8 7 12 1.000000
8 12 7 1.000000
9 6 119 1.000000
9 119 6 1.000000
9 6 121 1.000000
9 121 6 1.000000
9 6 122 1.000000
9 122 6 1.000000
9 119 121 1.000000
9 121 119 1.000000
9 119 122 1.000000
9 122 119 1.000000
9 121 122 1.000000
9 122 121 1.000000
10 29 122 1.000000
10 122 29 1.000000
11 29 30 1.000000
11 30 29 1.000000
12 8 28 1.000000
12 28 8 1.000000
13 3 27 1.000000
13 27 3 1.000000
14 25 26 1.000000
14 26 25 1.000000
15 5 24 1.000000
15 24 5 1.000000
16 4 23 1.000000
16 23 4 1.000000
17 19 20 1.000000
17 20 19 1.000000
18 21 22 1.000000
18 22 21 1.000000
19 1 21 1.000000
19 21 1 1.000000
19 1 17 1.000000
19 17 1 1.000000
19 17 21 1.000000
19 21 17 1.000000
20 17 38 1.000000
20 38 17 1.000000
21 0 19 1.000000
21 19 0 1.000000
21 0 4 1.000000
21 4 0 1.000000
21 0 18 1.000000
21 18 0 1.000000
21 4 19 1.000000
21 19 4 1.000000
21 4 18 1.478880
21 18 4 1.478880
21 18 19 1.000000
21 19 18 1.000000
22 18 37 1.000000
22 37 18 1.000000
23 16 36 1.000000
23 36 16 1.000000
24 15 35 1.000000
24 35 15 1.000000
25 14 34 1.000000
25 34 14 1.000000
26 14 123 1.000000
26 123 14 1.000000
27 13 33 1.000000
27 33 13 1.000000
28 12 32 1.000000
28 32 12 1.000000
29 10 11 1.000000
29 11 10 1.000000
30 11 31 1.000000
30 31 11 1.000000
31 30 66 1.000000
31 66 30 1.000000
32 28 65 1.000000
32 65 28 1.000000
33 27 86 1.000000
33 86 27 1.000000
34 25 85 1.000000
34 85 25 1.000000
35 24 50 1.000000
35 50 24 1.000000
36 23 49 1.000000
36 49 23 1.000000
37 22 42 1.000000
37 42 22 1.000000
38 20 39 1.000000
38 39 20 1.000000
39 38 40 1.000000
39 40 38 1.000000
40 39 41 1.000000
40 41 39 1.000000
41 40 46 1.000000
41 46 40 1.000000
42 37 43 1.000000
42 43 37 1.000000
43 42 44 1.000000
43 44 42 1.000000
44 43 45 1.000000
44 45 43 1.000000
45 44 47 1.000000
45 47 44 1.000000
46 41 48 1.000000
46 48 41 1.000000
47 45 98 1.000000
47 98 45 1.000000
48 46 99 1.000000
48 99 46 1.000000
49 36 51 1.000000
49 51 36 1.000000
50 35 52 1.000000
50 52 35 1.000000
51 49 53 1.000000
51 53 49 1.000000
52 50 54 1.000000
52 54 50 1.000000
53 51 56 1.000000
53 56 51 1.000000
54 52 55 1.000000
54 55 52 1.000000
55 54 58 1.000000
55 58 54 1.000000
56 53 57 1.000000
56 57 53 1.000000
57 56 59 1.000000
57 59 56 1.000000
58 55 60 1.000000
58 60 55 1.000000
59 57 62 1.000000
59 62 57 1.000000
60 58 61 1.000000
60 61 58 1.000000
61 60 63 1.000000
61 63 60 1.000000
62 59 64 1.000000
62 64 59 1.000000
63 61 124 1.000000
63 124 61 1.000000
64 62 125 1.000000
64 125 62 1.000000
65 32 67 1.000000
65 67 32 1.000000
66 31 68 1.000000
66 68 31 1.000000
67 65 69 1.000000
67 69 65 1.000000
68 66 70 1.000000
68 70 66 1.000000
69 67 71 1.000000
69 71 67 1.000000
70 68 72 1.000000
70 72 68 1.000000
71 69 73 1.000000
71 73 69 1.000000
72 70 74 1.000000
72 74 70 1.000000
73 71 75 1.000000
73 75 71 1.000000
74 72 76 1.000000
74 76 72 1.000000
75 73 77 1.000000
75 77 73 1.000000
76 74 78 1.000000
76 78 74 1.000000
77 75 79 1.000000
77 79 75 1.000000
78 76 80 1.000000
78 80 76 1.000000
79 77 81 1.000000
79 81 77 1.000000
80 78 82 1.000000
80 82 78 1.000000
81 79 83 1.000000
