param nn:= 140;
set F:=
1
2
6
7
13
20
21
22
23
26
28
30
31
32
33
34
36
37
39
41
43
47
54
55
58
59
60
64
69
71
74
86
87
94
99
;
param: E: d:=
1 19 2.500000
21 0 2.500000
19 21 2.500000
21 4 2.500000
5 2 2.500000
6 9 2.500000
7 8 2.500000
29 10 2.500000
11 29 2.500000
30 11 2.500000
8 12 2.500000
12 28 2.500000
15 5 2.500000
24 15 2.500000
4 16 2.500000
16 23 2.500000
19 17 2.500000
17 20 2.500000
22 18 2.500000
18 21 2.500000
14 26 2.500000
3 13 2.500000
131 6 1.500000
83 132 1.500000
133 84 1.500000
13 27 2.500000
27 33 2.500000
33 86 2.500000
86 88 2.500000
88 90 2.500000
90 92 2.500000
92 94 2.500000
94 96 2.500000
96 97 2.500000
97 101 2.500000
101 103 2.500000
103 105 2.500000
105 107 2.500000
107 109 2.500000
109 111 2.500000
111 113 2.500000
113 114 2.500000
114 115 2.500000
118 117 2.500000
117 116 2.500000
116 112 2.500000
112 110 2.500000
110 108 2.500000
108 106 2.500000
106 104 2.500000
104 102 2.500000
102 100 2.500000
100 95 2.500000
95 93 2.500000
93 91 2.500000
91 89 2.500000
89 87 2.500000
87 85 2.500000
85 34 2.500000
34 25 2.500000
25 14 2.500000
23 36 2.500000
36 49 2.500000
49 51 2.500000
51 53 2.500000
53 56 2.500000
56 57 2.500000
57 59 2.500000
59 62 2.500000
62 64 2.500000
63 61 2.500000
61 60 2.500000
60 58 2.500000
58 55 2.500000
55 54 2.500000
54 52 2.500000
52 50 2.500000
50 35 2.500000
35 24 2.500000
20 38 2.500000
38 39 2.500000
39 40 2.500000
40 41 2.500000
41 46 2.500000
46 48 2.500000
48 99 2.500000
98 47 2.500000
47 45 2.500000
45 44 2.500000
44 43 2.500000
43 42 2.500000
42 37 2.500000
37 22 2.500000
9 119 2.500000
119 1 2.500000
119 120 2.500000
120 130 1.500000
9 121 2.500000
121 3 2.500000
121 7 2.500000
10 122 2.500000
122 9 2.500000
28 32 2.500000
32 65 2.500000
65 67 2.500000
67 69 2.500000
69 71 2.500000
71 73 2.500000
73 75 2.500000
75 77 2.500000
77 79 2.500000
79 81 2.500000
81 83 2.500000
84 82 2.500000
82 80 2.500000
80 78 2.500000
78 76 2.500000
76 74 2.500000
74 72 2.500000
72 70 2.500000
70 68 2.500000
68 66 2.500000
66 31 2.500000
31 30 2.500000
123 121 2.500000
123 119 2.500000
0 123 2.500000
2 123 2.500000
26 123 2.500000
115 134 1.500000
135 118 1.500000
137 126 1.500000
126 124 2.500000
124 63 2.500000
64 125 2.500000
125 127 2.500000
127 136 1.500000
139 128 1.500000
128 98 2.500000
99 129 2.500000
129 138 1.500000
;
param s:=
1 137
2 137
6 135
7 137
13 135
20 135
21 137
22 131
23 133
26 131
28 135
30 135
31 135
32 131
33 131
34 131
36 139
37 135
39 139
41 135
43 135
47 131
54 131
55 131
58 135
59 135
60 135
64 133
69 131
71 133
74 135
86 131
87 131
94 131
99 131
;
param e:=
1 130
2 130
6 130
7 130
13 130
20 130
21 130
22 132
23 130
26 132
28 130
30 130
31 130
32 132
